||১১||220||ঢাকা (মহাখালী)- জামালপুর, ভায়া- ভালুকা, ময়মনসিংহ, মধুপুর।||২০২||২.২৩||৪৫০.৪৬||৪৫০.৪৬||৫৭৪.৩৩৬৪৯৯৯৯৯৯৯৯৯||৬৩৮.১৫১৬৬৬৬৬৬৬৬৬৬||৬০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||১.৬৮০৬৭২২৬৮৯০৭৫৬৩৩||২.১৪২৮৫৭১৪২৮৫৭১৪৩||২.৩৮০৯৫২৩৮০৯৫২৩৮১||৪৫২.১৪০৬৭২২৬৮৯০৭৫৭||৫৭৬.৪৭৯৩৫৭১৪২৮৫৭||৬৪০.৫৩২৬১৯০৪৭৬১৯||
||১২||7||ঢাকা (মহাখালী)- সরিষাবাড়ী, ভায়া- আশুলিয়া, টাঙ্গাইল।||১৬৬||২.২৩||৩৭০.১৮||৩৭০.১৮||৪৭১.৯৭৯৫||৫২৪.৪২১৬৬৬৬৬৬৬৬৬৬||০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||০||০||০||৩৭০.১৮||৪৭১.৯৭৯৫||৫২৪.৪২১৬৬৬৬৬৬৬৬৬৬||
||১৩||140||ঢাকা (মহাখালী)- তারাকান্দি, ভায়া- আশুলিয়া, চন্দ্রা, টাঙ্গাইল, মধুপুর।||১৮১||২.২৩||৪০৩.৬৩||৪০৩.৬৩||৫১৪.৬২৮২৫||৫৭১.৮০৯১৬৬৬৬৬৬৬৬৭||০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||০||০||০||৪০৩.৬৩||৫১৪.৬২৮২৫||৫৭১.৮০৯১৬৬৬৬৬৬৬৬৭||
||১৪||8||ঢাকা (মহাখালী)- নান্দিনা, ভায়া- আশুলিয়া, টাঙ্গাইল, জামালপুর।||১৮৩||২.২৩||৪০৮.০৯||৪০৮.০৯||৫২০.৩১৪৭৪৯৯৯৯৯৯৯৯||৫৭৮.১২৭৫||০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||০||০||০||৪০৮.০৯||৫২০.৩১৪৭৪৯৯৯৯৯৯৯৯||৫৭৮.১২৭৫||
||১৫||16||ঢাকা (মহাখালী)- নেত্রকোনা, ভায়া- ভালুকা, ময়মনসিংহ।||১৫৫||২.২৩||৩৪৫.৬৫||৩৪৫.৬৫||৪৪০.৭০৩৭৪৯৯৯৯৯৯৯৯৬||৪৮৯.৬৭০৮৩৩৩৩৩৩৩৩৩||৬০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||১.৬৮০৬৭২২৬৮৯০৭৫৬৩৩||২.১৪২৮৫৭১৪২৮৫৭১৪৩||২.৩৮০৯৫২৩৮০৯৫২৩৮১||৩৪৭.৩৩০৬৭২২৬৮৯০৭৫৬||৪৪২.৮৪৬৬০৭১৪২৮৫৭১||৪৯২.০৫১৭৮৫৭১৪২৮৫৭||
||১৬||13||ঢাকা(মহাখালী)- কেন্দুয়া, ভায়া- ভালুকা, ময়মনসিংহ।||১৮৬||২.২৩||৪১৪.৭৮||৪১৪.৭৮||৫২৮.৮৪৪৪৯৯৯৯৯৯৯৯৯||৫৮৭.৬০৫||৬০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||১.৬৮০৬৭২২৬৮৯০৭৫৬৩৩||২.১৪২৮৫৭১৪২৮৫৭১৪৩||২.৩৮০৯৫২৩৮০৯৫২৩৮১||৪১৬.৪৬০৬৭২২৬৮৯০৭৫৬||৫৩০.৯৮৭৩৫৭১৪২৮৫৭||৫৮৯.৯৮৫৯৫২৩৮০৯৫২৪||
||১৭||378||ঢাকা (মহাখালী)-কেন্দুয়া, ভায়া-টঙ্গী, রাজেন্দ্রপুর, কাপাসিয়া, কটিয়াদী, কিশোরগঞ্জ, নান্দাইল চৌরাস্তা।||১৫৩||২.২৩||৩৪১.১৯||৩৪১.১৯||৪৩৫.০১৭২৫||৪৮৩.৩৫২৪৯৯৯৯৯৯৯৯৯৬||৭৫||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||২.১০০৮৪০৩৩৬১৩৪৪৫৪||২.৬৭৮৫৭১৪২৮৫৭১৪২৮৪||২.৯৭৬১৯০৪৭৬১৯০৪৭৬৩||৩৪৩.২৯০৮৪০৩৩৬১৩৪৪৭||৪৩৭.৬৯৫৮২১৪২৮৫৭১৪৩||৪৮৬.৩২৮৬৯০৪৭৬১৯০৪৫||
||১৮||218||ঢাকা (মহাখালী)- নাজিরপুর, ভায়া- ভালুকা, ময়মনসিংহ, পূর্বধলা।||১৬৮||২.২৩||৩৭৪.৬৪||৩৭৪.৬৪||৪৭৭.৬৬৫৯৯৯৯৯৯৯৯৯৯৪||৫৩০.৭৪||৬০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||১.৬৮০৬৭২২৬৮৯০৭৫৬৩৩||২.১৪২৮৫৭১৪২৮৫৭১৪৩||২.৩৮০৯৫২৩৮০৯৫২৩৮১||৩৭৬.৩২০৬৭২২৬৮৯০৭৬||৪৭৯.৮০৮৮৫৭১৪২৮৫৭১||৫৩৩.১২০৯৫২৩৮০৯৫২৪||
||১৯||17||ঢাকা (মহাখালী)- শেরপুর, ভায়া-ভালুকা, ময়মনসিংহ, জামালপুর||২২৭||২.২৩||৫০৬.২১||৫০৬.২১||৬৪৫.৪১৭৭৫||৭১৭.১৩০৮৩৩৩৩৩৩৩৩৩||৬০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||১.৬৮০৬৭২২৬৮৯০৭৫৬৩৩||২.১৪২৮৫৭১৪২৮৫৭১৪৩||২.৩৮০৯৫২৩৮০৯৫২৩৮১||৫০৭.৮৯০৬৭২২৬৮৯০৭৫৭||৬৪৭.৫৬০৬০৭১৪২৮৫৭১||৭১৯.৫১১৭৮৫৭১৪২৮৫৭||
||২০||219||ঢাকা (মহাখালী)- শেরপুর, ভায়া- টাঙ্গাইল, জামালপুর।||১৮৮||২.২৩||৪১৯.২৪||৪১৯.২৪||৫৩৪.৫৩১||৫৯৩.৯২৩৩৩৩৩৩৩৩৩৩৪||৬০||৩৫.৬৯৯৯৯৯৯৯৯৯৯৯৯৯৬||২৮||২৫.২||১.৬৮০৬৭২২৬৮৯০৭৫৬৩৩||২.১৪২৮৫৭১৪২৮৫৭১৪৩||২.৩৮০৯৫২৩৮০৯৫২৩৮১||৪২০.৯২০৬৭২২৬৮৯০৭৬||৫৩৬.৬৭৩৮৫৭১৪২৮৫৭১||৫৯৬.৩০৪২৮৫৭১৪২৮৫৮||
